"animal_id","intake_cohort","when_adoption"
"A763117","2017-Q4","1_Within_7_days"
"A763119","2017-Q4","1_Within_7_days"
"A763120","2017-Q4","4_Over_30_days"
"A763121","2017-Q4","0_No_adoption"
"A763122","2017-Q4","4_Over_30_days"
"A763123","2017-Q4","0_No_adoption"
"A763124","2017-Q4","0_No_adoption"
"A763125","2017-Q4","0_No_adoption"
"A763125","2018-Q1","0_No_adoption"
"A763125","2018-Q1","0_No_adoption"
"A763125","2018-Q1","0_No_adoption"
"A763125","2018-Q1","0_No_adoption"
"A763126","2017-Q4","0_No_adoption"
"A763126","2018-Q1","0_No_adoption"
"A763128","2018-Q1","1_Within_7_days"
"A763130","2017-Q4","0_No_adoption"
"A763131","2017-Q4","0_No_adoption"
"A763139","2017-Q4","0_No_adoption"
"A763145","2017-Q4","0_No_adoption"
"A763146","2017-Q4","0_No_adoption"
"A763148","2017-Q4","0_No_adoption"
"A763149","2017-Q4","3_Within_30_days"
"A763150","2017-Q4","3_Within_30_days"
"A763151","2017-Q4","0_No_adoption"
"A763152","2017-Q4","1_Within_7_days"
"A763156","2017-Q4","0_No_adoption"
"A763157","2017-Q4","1_Within_7_days"
"A763158","2017-Q4","4_Over_30_days"
"A763159","2017-Q4","0_No_adoption"
"A763160","2017-Q4","1_Within_7_days"
"A763161","2017-Q4","0_No_adoption"
"A763162","2017-Q4","2_Within_14_days"
"A763163","2017-Q4","2_Within_14_days"
"A763164","2017-Q4","2_Within_14_days"
"A763165","2017-Q4","1_Within_7_days"
"A763166","2017-Q4","0_No_adoption"
"A763167","2017-Q4","0_No_adoption"
"A763168","2017-Q4","0_No_adoption"
"A763169","2017-Q4","0_No_adoption"
"A763170","2017-Q4","2_Within_14_days"
"A763171","2017-Q4","0_No_adoption"
"A763171","2018-Q1","0_No_adoption"
"A763171","2018-Q1","0_No_adoption"
"A763172","2017-Q4","0_No_adoption"
"A763174","2017-Q4","3_Within_30_days"
"A763175","2017-Q4","1_Within_7_days"
"A763177","2017-Q4","0_No_adoption"
"A763178","2017-Q4","1_Within_7_days"
"A763179","2017-Q4","2_Within_14_days"
"A763180","2017-Q4","3_Within_30_days"
"A763185","2017-Q4","1_Within_7_days"
"A763185","2017-Q4","1_Within_7_days"
"A763187","2017-Q4","0_No_adoption"
"A763188","2017-Q4","2_Within_14_days"
"A763191","2017-Q4","0_No_adoption"
"A763192","2017-Q4","0_No_adoption"
"A763193","2017-Q4","0_No_adoption"
"A763194","2017-Q4","0_No_adoption"
"A763199","2017-Q4","3_Within_30_days"
"A763200","2017-Q4","1_Within_7_days"
"A763201","2017-Q4","1_Within_7_days"
"A763202","2017-Q4","0_No_adoption"
"A763203","2017-Q4","0_No_adoption"
"A763204","2017-Q4","0_No_adoption"
"A763205","2017-Q4","1_Within_7_days"
"A763206","2017-Q4","1_Within_7_days"
"A763207","2017-Q4","0_No_adoption"
"A763208","2017-Q4","1_Within_7_days"
"A763208","2017-Q4","3_Within_30_days"
"A763210","2017-Q4","3_Within_30_days"
"A763214","2017-Q4","3_Within_30_days"
"A763215","2017-Q4","2_Within_14_days"
"A763216","2017-Q4","0_No_adoption"
"A763217","2017-Q4","1_Within_7_days"
"A763218","2017-Q4","0_No_adoption"
"A763219","2017-Q4","0_No_adoption"
"A763220","2017-Q4","0_No_adoption"
"A763220","2018-Q1","0_No_adoption"
"A763221","2017-Q4","2_Within_14_days"
"A763222","2017-Q4","2_Within_14_days"
"A763223","2017-Q4","1_Within_7_days"
"A763224","2017-Q4","1_Within_7_days"
"A763224","2018-Q1","1_Within_7_days"
"A763225","2017-Q4","1_Within_7_days"
"A763227","2017-Q4","0_No_adoption"
"A763229","2017-Q4","0_No_adoption"
"A763230","2017-Q4","1_Within_7_days"
"A763231","2017-Q4","0_No_adoption"
"A763233","2017-Q4","3_Within_30_days"
"A763234","2017-Q4","1_Within_7_days"
"A763236","2017-Q4","0_No_adoption"
"A763237","2017-Q4","0_No_adoption"
"A763238","2017-Q4","0_No_adoption"
"A763239","2017-Q4","0_No_adoption"
"A763240","2017-Q4","1_Within_7_days"
"A763244","2017-Q4","1_Within_7_days"
"A763246","2017-Q4","1_Within_7_days"
"A763256","2017-Q4","0_No_adoption"
"A763258","2017-Q4","1_Within_7_days"
"A763259","2017-Q4","3_Within_30_days"
"A763260","2017-Q4","1_Within_7_days"
"A763261","2017-Q4","4_Over_30_days"
"A763262","2017-Q4","1_Within_7_days"
"A763264","2017-Q4","0_No_adoption"
"A763266","2017-Q4","0_No_adoption"
"A763267","2017-Q4","1_Within_7_days"
"A763268","2017-Q4","3_Within_30_days"
"A763269","2017-Q4","0_No_adoption"
"A763270","2017-Q4","4_Over_30_days"
"A763270","2018-Q1","1_Within_7_days"
"A763271","2017-Q4","2_Within_14_days"
"A763273","2017-Q4","0_No_adoption"
"A763276","2017-Q4","0_No_adoption"
"A763277","2017-Q4","0_No_adoption"
"A763278","2017-Q4","0_No_adoption"
"A763279","2017-Q4","4_Over_30_days"
"A763280","2017-Q4","0_No_adoption"
"A763281","2017-Q4","4_Over_30_days"
"A763282","2017-Q4","0_No_adoption"
"A763283","2017-Q4","0_No_adoption"
"A763284","2017-Q4","4_Over_30_days"
"A763285","2017-Q4","0_No_adoption"
"A763286","2017-Q4","0_No_adoption"
"A763288","2017-Q4","0_No_adoption"
"A763290","2017-Q4","0_No_adoption"
"A763291","2017-Q4","1_Within_7_days"
"A763292","2017-Q4","4_Over_30_days"
"A763293","2017-Q4","2_Within_14_days"
"A763295","2017-Q4","3_Within_30_days"
"A763298","2017-Q4","0_No_adoption"
"A763299","2017-Q4","0_No_adoption"
"A763300","2017-Q4","0_No_adoption"
"A763301","2017-Q4","0_No_adoption"
"A763302","2017-Q4","1_Within_7_days"
"A763303","2017-Q4","2_Within_14_days"
"A763304","2017-Q4","0_No_adoption"
"A763306","2017-Q4","4_Over_30_days"
"A763308","2017-Q4","0_No_adoption"
"A763309","2017-Q4","0_No_adoption"
"A763310","2017-Q4","1_Within_7_days"
"A763311","2017-Q4","1_Within_7_days"
"A763312","2017-Q4","1_Within_7_days"
"A763313","2017-Q4","1_Within_7_days"
"A763314","2017-Q4","1_Within_7_days"
"A763319","2017-Q4","1_Within_7_days"
"A763321","2017-Q4","0_No_adoption"
"A763324","2017-Q4","0_No_adoption"
"A763325","2017-Q4","2_Within_14_days"
"A763325","2017-Q4","0_No_adoption"
"A763327","2017-Q4","0_No_adoption"
"A763328","2017-Q4","0_No_adoption"
"A763329","2017-Q4","1_Within_7_days"
"A763330","2017-Q4","1_Within_7_days"
"A763331","2017-Q4","2_Within_14_days"
"A763332","2017-Q4","1_Within_7_days"
"A763333","2017-Q4","0_No_adoption"
"A763338","2018-Q1","0_No_adoption"
"A763339","2017-Q4","2_Within_14_days"
"A763341","2017-Q4","0_No_adoption"
"A763342","2017-Q4","0_No_adoption"
"A763343","2017-Q4","0_No_adoption"
"A763344","2017-Q4","0_No_adoption"
"A763345","2017-Q4","0_No_adoption"
"A763346","2017-Q4","0_No_adoption"
"A763348","2017-Q4","0_No_adoption"
"A763349","2017-Q4","0_No_adoption"
"A763350","2017-Q4","0_No_adoption"
"A763351","2017-Q4","0_No_adoption"
"A763352","2017-Q4","0_No_adoption"
"A763353","2017-Q4","0_No_adoption"
"A763354","2017-Q4","0_No_adoption"
"A763355","2017-Q4","1_Within_7_days"
"A763357","2017-Q4","0_No_adoption"
"A763358","2017-Q4","0_No_adoption"
"A763361","2017-Q4","2_Within_14_days"
"A763363","2017-Q4","0_No_adoption"
"A763364","2017-Q4","0_No_adoption"
"A763365","2017-Q4","0_No_adoption"
"A763366","2017-Q4","0_No_adoption"
"A763368","2017-Q4","1_Within_7_days"
"A763370","2017-Q4","0_No_adoption"
"A763374","2017-Q4","3_Within_30_days"
"A763377","2017-Q4","0_No_adoption"
"A763378","2017-Q4","0_No_adoption"
"A763379","2017-Q4","2_Within_14_days"
"A763381","2017-Q4","0_No_adoption"
"A763382","2017-Q4","0_No_adoption"
"A763383","2017-Q4","1_Within_7_days"
"A763384","2017-Q4","0_No_adoption"
"A763385","2017-Q4","0_No_adoption"
"A763386","2017-Q4","0_No_adoption"
"A763389","2017-Q4","1_Within_7_days"
"A763390","2017-Q4","0_No_adoption"
"A763391","2017-Q4","0_No_adoption"
"A763392","2017-Q4","0_No_adoption"
"A763394","2017-Q4","0_No_adoption"
"A763395","2017-Q4","1_Within_7_days"
"A763396","2017-Q4","0_No_adoption"
"A763397","2017-Q4","1_Within_7_days"
"A763398","2018-Q1","0_No_adoption"
"A763399","2017-Q4","0_No_adoption"
"A763400","2017-Q4","4_Over_30_days"
"A763402","2017-Q4","0_No_adoption"
"A763403","2017-Q4","0_No_adoption"
"A763405","2017-Q4","0_No_adoption"
"A763406","2017-Q4","0_No_adoption"
"A763407","2017-Q4","0_No_adoption"
"A763408","2017-Q4","2_Within_14_days"
"A763410","2017-Q4","0_No_adoption"
"A763411","2017-Q4","0_No_adoption"
"A763412","2017-Q4","4_Over_30_days"
"A763413","2017-Q4","0_No_adoption"
"A763419","2017-Q4","4_Over_30_days"
"A763439","2017-Q4","0_No_adoption"
"A763441","2017-Q4","1_Within_7_days"
"A763450","2017-Q4","4_Over_30_days"
"A763454","2017-Q4","2_Within_14_days"
"A763454","2018-Q1","3_Within_30_days"
"A763460","2017-Q4","4_Over_30_days"
"A763464","2017-Q4","2_Within_14_days"
"A763471","2017-Q4","0_No_adoption"
"A763472","2017-Q4","0_No_adoption"
"A763475","2017-Q4","0_No_adoption"
"A763492","2017-Q4","4_Over_30_days"
"A763495","2017-Q4","0_No_adoption"
"A763496","2017-Q4","0_No_adoption"
"A763520","2017-Q4","0_No_adoption"
"A763523","2017-Q4","3_Within_30_days"
"A763535","2017-Q4","0_No_adoption"
"A763536","2017-Q4","3_Within_30_days"
"A763537","2017-Q4","1_Within_7_days"
"A763539","2017-Q4","3_Within_30_days"
"A763540","2017-Q4","0_No_adoption"
"A763542","2017-Q4","0_No_adoption"
"A763543","2017-Q4","1_Within_7_days"
"A763544","2017-Q4","0_No_adoption"
"A763545","2017-Q4","0_No_adoption"
"A763546","2017-Q4","0_No_adoption"
"A763549","2017-Q4","0_No_adoption"
"A763550","2017-Q4","3_Within_30_days"
"A763553","2017-Q4","2_Within_14_days"
"A763554","2017-Q4","4_Over_30_days"
"A763555","2017-Q4","0_No_adoption"
"A763556","2017-Q4","0_No_adoption"
"A763557","2017-Q4","0_No_adoption"
"A763559","2017-Q4","0_No_adoption"
"A763560","2017-Q4","0_No_adoption"
"A763561","2017-Q4","1_Within_7_days"
"A763562","2017-Q4","1_Within_7_days"
"A763562","2018-Q1","2_Within_14_days"
"A763563","2017-Q4","1_Within_7_days"
"A763564","2017-Q4","1_Within_7_days"
"A763565","2017-Q4","2_Within_14_days"
"A763566","2017-Q4","0_No_adoption"
"A763572","2017-Q4","0_No_adoption"
"A763573","2017-Q4","0_No_adoption"
"A763574","2017-Q4","1_Within_7_days"
"A763576","2017-Q4","0_No_adoption"
"A763577","2017-Q4","4_Over_30_days"
"A763578","2017-Q4","1_Within_7_days"
"A763579","2017-Q4","1_Within_7_days"
"A763580","2017-Q4","0_No_adoption"
"A763581","2017-Q4","0_No_adoption"
"A763582","2017-Q4","2_Within_14_days"
